# TSIS-1 Hybrid Solar Reference Spectrum (HSRS) v1 — B11 + B12 wavelength ranges.
# Source: Coddington et al. 2021, Geophys. Res. Lett. 48, e2020GL091709 (doi:10.1029/2020GL091709).
#   Downloaded from LASP LISIRD (lasp.colorado.edu/lisird/data/tsis1_hsrs) via the LaTiS CSV API
#   on 2026-07-07. Ranges: 1530-1690 nm (B11) and 2070-2330 nm (B12); native 0.001 nm resolution
#   decimated to ~0.02 nm here (the CH4 fine structure comes from HITRAN, not the solar envelope).
# irradiance is solar spectral irradiance E_lambda in W/m^2/nm at 1 AU. The LUT generator converts
#   the SHAPE to per-wavenumber E_nu via the lambda^2 Jacobian (E_nu ∝ E_lambda·lambda^2) before use.
# wavelength in nm; irradiance in W m^-2 nm^-1.
wavelength_nm,irradiance_w_m2_nm
1547.300,2.718710e-01
1547.320,2.720757e-01
1547.340,2.714153e-01
1547.360,2.689384e-01
1547.380,2.592974e-01
1547.400,2.413583e-01
1547.420,2.535276e-01
1547.440,2.672922e-01
1547.460,2.710874e-01
1547.480,2.722508e-01
1547.500,2.727123e-01
1547.520,2.729243e-01
1547.540,2.730245e-01
1547.560,2.730160e-01
1547.580,2.723986e-01
1547.600,2.686007e-01
1547.620,2.688080e-01
1547.640,2.724901e-01
1547.660,2.730792e-01
1547.680,2.731363e-01
1547.700,2.731397e-01
1547.720,2.731310e-01
1547.740,2.726987e-01
1547.760,2.716082e-01
1547.780,2.730460e-01
1547.800,2.730133e-01
1547.820,2.729066e-01
1547.840,2.724591e-01
1547.860,2.703808e-01
1547.880,2.673050e-01
1547.900,2.666255e-01
1547.920,2.657094e-01
1547.940,2.506804e-01
1547.960,2.563971e-01
1547.980,2.541147e-01
1548.000,2.615313e-01
1548.020,2.694897e-01
1548.040,2.711776e-01
1548.060,2.686803e-01
1548.080,2.651903e-01
1548.100,2.709362e-01
1548.120,2.723491e-01
1548.140,2.725646e-01
1548.160,2.725047e-01
1548.180,2.722268e-01
1548.200,2.714929e-01
1548.220,2.692163e-01
1548.240,2.601880e-01
1548.260,2.358548e-01
1548.280,2.341595e-01
1548.300,2.430510e-01
1548.320,2.489097e-01
1548.340,2.658241e-01
1548.360,2.680150e-01
1548.380,2.636420e-01
1548.400,2.669410e-01
1548.420,2.703365e-01
1548.440,2.698330e-01
1548.460,2.712337e-01
1548.480,2.723132e-01
1548.500,2.724835e-01
1548.520,2.725753e-01
1548.540,2.726335e-01
1548.560,2.726703e-01
1548.580,2.726658e-01
1548.600,2.701304e-01
1548.620,2.689110e-01
1548.640,2.726401e-01
1548.660,2.727155e-01
1548.680,2.727145e-01
1548.700,2.727095e-01
1548.720,2.726950e-01
1548.740,2.722253e-01
1548.760,2.724800e-01
1548.780,2.726853e-01
1548.800,2.726767e-01
1548.820,2.726680e-01
1548.840,2.726566e-01
1548.860,2.726374e-01
1548.880,2.726055e-01
1548.900,2.725156e-01
1548.920,2.721715e-01
1548.940,2.700245e-01
1548.960,2.597444e-01
1548.980,2.611494e-01
1549.000,2.704742e-01
1549.020,2.716923e-01
1549.040,2.715206e-01
1549.060,2.724647e-01
1549.080,2.725459e-01
1549.100,2.725491e-01
1549.120,2.725434e-01
1549.140,2.725375e-01
1549.160,2.725288e-01
1549.180,2.725141e-01
1549.200,2.724035e-01
1549.220,2.718344e-01
1549.240,2.717369e-01
1549.260,2.723363e-01
1549.280,2.724629e-01
1549.300,2.724627e-01
1549.320,2.724498e-01
1549.340,2.724321e-01
1549.360,2.723017e-01
1549.380,2.713266e-01
1549.400,2.705658e-01
1549.420,2.713602e-01
1549.440,2.669811e-01
1549.460,2.539639e-01
1549.480,2.661830e-01
1549.500,2.564215e-01
1549.520,2.489480e-01
1549.540,2.667951e-01
1549.560,2.709613e-01
1549.580,2.718423e-01
1549.600,2.720827e-01
1549.620,2.712108e-01
1549.640,2.680149e-01
1549.660,2.715215e-01
1549.680,2.722598e-01
1549.700,2.722812e-01
1549.720,2.722694e-01
1549.740,2.721252e-01
1549.760,2.698043e-01
1549.780,2.642557e-01
1549.800,2.702073e-01
1549.820,2.721210e-01
1549.840,2.722154e-01
1549.860,2.722080e-01
1549.880,2.719233e-01
1549.900,2.703086e-01
1549.920,2.718050e-01
1549.940,2.682177e-01
1549.960,2.670988e-01
1549.980,2.718465e-01
1550.000,2.718053e-01
1550.020,2.714490e-01
1550.040,2.705171e-01
1550.060,2.671090e-01
1550.080,2.493798e-01
1550.100,2.326662e-01
1550.120,2.555055e-01
1550.140,2.647405e-01
1550.160,2.693743e-01
1550.180,2.702142e-01
1550.200,2.687966e-01
1550.220,2.635814e-01
1550.240,2.693354e-01
1550.260,2.709971e-01
1550.280,2.712231e-01
1550.300,2.702213e-01
1550.320,2.688353e-01
1550.340,2.630310e-01
1550.360,2.393124e-01
1550.380,2.539514e-01
1550.400,2.678657e-01
1550.420,2.701602e-01
1550.440,2.700986e-01
1550.460,2.680751e-01
1550.480,2.579499e-01
1550.500,2.239309e-01
1550.520,2.342021e-01
1550.540,2.348415e-01
1550.560,2.049831e-01
1550.580,2.463876e-01
1550.600,2.645935e-01
1550.620,2.670482e-01
1550.640,2.628726e-01
1550.660,2.671993e-01
1550.680,2.709324e-01
1550.700,2.715308e-01
1550.720,2.716626e-01
1550.740,2.717087e-01
1550.760,2.717241e-01
1550.780,2.717235e-01
1550.800,2.717080e-01
1550.820,2.716795e-01
1550.840,2.716315e-01
1550.860,2.715533e-01
1550.880,2.714082e-01
1550.900,2.710975e-01
1550.920,2.700938e-01
1550.940,2.707255e-01
1550.960,2.712040e-01
1550.980,2.713646e-01
1551.000,2.714181e-01
1551.020,2.714104e-01
1551.040,2.713441e-01
1551.060,2.711682e-01
1551.080,2.706473e-01
1551.100,2.685930e-01
1551.120,2.636244e-01
1551.140,2.660260e-01
1551.160,2.694729e-01
1551.180,2.688806e-01
1551.200,2.644875e-01
1551.220,2.689678e-01
1551.240,2.695178e-01
1551.260,2.686764e-01
1551.280,2.666317e-01
1551.300,2.617144e-01
1551.320,2.585067e-01
1551.340,2.642791e-01
1551.360,2.669978e-01
1551.380,2.672865e-01
1551.400,2.698813e-01
1551.420,2.704179e-01
1551.440,2.707013e-01
1551.460,2.708933e-01
1551.480,2.710259e-01
1551.500,2.711179e-01
1551.520,2.711866e-01
1551.540,2.712346e-01
1551.560,2.712533e-01
1551.580,2.706973e-01
1551.600,2.668306e-01
1551.620,2.702685e-01
1551.640,2.713013e-01
1551.660,2.713395e-01
1551.680,2.713392e-01
1551.700,2.713319e-01
1551.720,2.710461e-01
1551.740,2.698779e-01
1551.760,2.708214e-01
1551.780,2.671440e-01
1551.800,2.649007e-01
1551.820,2.685994e-01
1551.840,2.572599e-01
1551.860,2.495372e-01
1551.880,2.633088e-01
1551.900,2.684995e-01
1551.920,2.693186e-01
1551.940,2.702754e-01
1551.960,2.710458e-01
1551.980,2.705340e-01
1552.000,2.667986e-01
1552.020,2.698460e-01
1552.040,2.710905e-01
1552.060,2.707586e-01
1552.080,2.684102e-01
1552.100,2.652616e-01
1552.120,2.695274e-01
1552.140,2.705019e-01
1552.160,2.702035e-01
1552.180,2.710109e-01
1552.200,2.709588e-01
1552.220,2.708559e-01
1552.240,2.706915e-01
1552.260,2.704174e-01
1552.280,2.698701e-01
1552.300,2.669318e-01
1552.320,2.615881e-01
1552.340,2.555310e-01
1552.360,2.424169e-01
1552.380,2.567255e-01
1552.400,2.659702e-01
1552.420,2.686812e-01
1552.440,2.697584e-01
1552.460,2.702791e-01
1552.480,2.705601e-01
1552.500,2.707236e-01
1552.520,2.708206e-01
1552.540,2.708791e-01
1552.560,2.708718e-01
1552.580,2.695310e-01
1552.600,2.676711e-01
1552.620,2.705528e-01
1552.640,2.706925e-01
1552.660,2.694597e-01
1552.680,2.619783e-01
1552.700,2.633898e-01
1552.720,2.697919e-01
1552.740,2.707191e-01
1552.760,2.708585e-01
1552.780,2.708615e-01
1552.800,2.707613e-01
1552.820,2.702253e-01
1552.840,2.660581e-01
1552.860,2.577636e-01
1552.880,2.677656e-01
1552.900,2.704042e-01
1552.920,2.707537e-01
1552.940,2.708218e-01
1552.960,2.708318e-01
1552.980,2.708239e-01
1553.000,2.708064e-01
1553.020,2.707780e-01
1553.040,2.707302e-01
1553.060,2.706467e-01
1553.080,2.704743e-01
1553.100,2.700438e-01
1553.120,2.685168e-01
1553.140,2.621828e-01
1553.160,2.640687e-01
1553.180,2.690316e-01
1553.200,2.700864e-01
1553.220,2.700840e-01
1553.240,2.679054e-01
1553.260,2.692257e-01
1553.280,2.705064e-01
1553.300,2.706298e-01
1553.320,2.706409e-01
1553.340,2.706323e-01
1553.360,2.706094e-01
1553.380,2.705757e-01
1553.400,2.705234e-01
1553.420,2.704340e-01
1553.440,2.702674e-01
1553.460,2.698837e-01
1553.480,2.686160e-01
1553.500,2.628072e-01
1553.520,2.660168e-01
1553.540,2.674810e-01
1553.560,2.639595e-01
1553.580,2.438019e-01
1553.600,1.988245e-01
1553.620,2.391493e-01
1553.640,2.613296e-01
1553.660,2.626250e-01
1553.680,2.660193e-01
1553.700,2.681674e-01
1553.720,2.689641e-01
1553.740,2.692175e-01
1553.760,2.690484e-01
1553.780,2.681877e-01
1553.800,2.653269e-01
1553.820,2.533344e-01
1553.840,2.040948e-01
1553.860,2.053201e-01
1553.880,2.500572e-01
1553.900,2.618040e-01
1553.920,2.676889e-01
1553.940,2.689898e-01
1553.960,2.689191e-01
1553.980,2.686505e-01
1554.000,2.683916e-01
1554.020,2.691012e-01
1554.040,2.698086e-01
1554.060,2.693754e-01
1554.080,2.652432e-01
1554.100,2.645214e-01
1554.120,2.686820e-01
1554.140,2.680466e-01
1554.160,2.611777e-01
1554.180,2.455210e-01
1554.200,2.325854e-01
1554.220,2.594368e-01
1554.240,2.670898e-01
1554.260,2.685721e-01
1554.280,2.687302e-01
1554.300,2.688081e-01
1554.320,2.692254e-01
1554.340,2.696333e-01
1554.360,2.697658e-01
1554.380,2.695525e-01
1554.400,2.689562e-01
1554.420,2.684311e-01
1554.440,2.677448e-01
1554.460,2.628631e-01
1554.480,2.516794e-01
1554.500,2.590907e-01
1554.520,2.672153e-01
1554.540,2.687887e-01
1554.560,2.685418e-01
1554.580,2.667381e-01
1554.600,2.593040e-01
1554.620,2.254634e-01
1554.640,2.095704e-01
1554.660,2.529082e-01
1554.680,2.653575e-01
1554.700,2.676692e-01
1554.720,2.676695e-01
1554.740,2.683528e-01
1554.760,2.691684e-01
1554.780,2.663749e-01
1554.800,2.492816e-01
1554.820,2.629942e-01
1554.840,2.693713e-01
1554.860,2.675390e-01
1554.880,2.635522e-01
1554.900,2.695257e-01
1554.920,2.699979e-01
1554.940,2.699863e-01
1554.960,2.699410e-01
1554.980,2.696460e-01
1555.000,2.686944e-01
1555.020,2.694593e-01
1555.040,2.698865e-01
1555.060,2.699344e-01
1555.080,2.699372e-01
1555.100,2.699333e-01
1555.120,2.699246e-01
1555.140,2.699160e-01
1555.160,2.699064e-01
1555.180,2.698960e-01
1555.200,2.698846e-01
1555.220,2.698733e-01
1555.240,2.698565e-01
1555.260,2.698134e-01
1555.280,2.693560e-01
1555.300,2.684774e-01
1555.320,2.694413e-01
1555.340,2.690290e-01
1555.360,2.687911e-01
1555.380,2.691494e-01
1555.400,2.689955e-01
1555.420,2.679370e-01
1555.440,2.635008e-01
1555.460,2.422317e-01
1555.480,2.379843e-01
1555.500,2.613449e-01
1555.520,2.653738e-01
1555.540,2.613360e-01
1555.560,2.383061e-01
1555.580,2.379000e-01
1555.600,2.617731e-01
1555.620,2.666230e-01
1555.640,2.673684e-01
1555.660,2.689940e-01
1555.680,2.682459e-01
1555.700,2.655605e-01
1555.720,2.689921e-01
1555.740,2.692205e-01
1555.760,2.685281e-01
1555.780,2.638412e-01
1555.800,2.634213e-01
1555.820,2.679435e-01
1555.840,2.677334e-01
1555.860,2.633005e-01
1555.880,2.566277e-01
1555.900,2.626391e-01
1555.920,2.559935e-01
1555.940,2.264383e-01
1555.960,2.077346e-01
1555.980,2.387428e-01
1556.000,2.589384e-01
1556.020,2.645247e-01
1556.040,2.665037e-01
1556.060,2.670972e-01
1556.080,2.665125e-01
1556.100,2.652208e-01
1556.120,2.644402e-01
1556.140,2.616630e-01
1556.160,2.516756e-01
1556.180,2.184332e-01
1556.200,1.689009e-01
1556.220,1.992862e-01
1556.240,2.444656e-01
1556.260,2.594054e-01
1556.280,2.640188e-01
1556.300,2.660724e-01
1556.320,2.674005e-01
1556.340,2.680473e-01
1556.360,2.680275e-01
1556.380,2.676018e-01
1556.400,2.676109e-01
1556.420,2.677237e-01
1556.440,2.664339e-01
1556.460,2.654531e-01
1556.480,2.601301e-01
1556.500,2.429961e-01
1556.520,2.501553e-01
1556.540,2.565419e-01
1556.560,2.596106e-01
1556.580,2.652000e-01
1556.600,2.673217e-01
1556.620,2.681663e-01
1556.640,2.685755e-01
1556.660,2.687952e-01
1556.680,2.689163e-01
1556.700,2.689566e-01
1556.720,2.687799e-01
1556.740,2.669138e-01
1556.760,2.603598e-01
1556.780,2.658037e-01
1556.800,2.679067e-01
1556.820,2.668850e-01
1556.840,2.682318e-01
1556.860,2.666198e-01
1556.880,2.685299e-01
1556.900,2.685833e-01
1556.920,2.669573e-01
1556.940,2.587293e-01
1556.960,2.573863e-01
1556.980,2.662562e-01
1557.000,2.677604e-01
1557.020,2.679537e-01
1557.040,2.680473e-01
1557.060,2.666709e-01
1557.080,2.581080e-01
1557.100,2.391446e-01
1557.120,2.575965e-01
1557.140,2.664293e-01
1557.160,2.675075e-01
1557.180,2.660675e-01
1557.200,2.674024e-01
1557.220,2.685599e-01
1557.240,2.688005e-01
1557.260,2.688480e-01
1557.280,2.688148e-01
1557.300,2.680373e-01
1557.320,2.680089e-01
1557.340,2.659039e-01
1557.360,2.656600e-01
1557.380,2.680744e-01
1557.400,2.686163e-01
1557.420,2.687560e-01
1557.440,2.687941e-01
1557.460,2.687759e-01
1557.480,2.686079e-01
1557.500,2.684212e-01
1557.520,2.658674e-01
1557.540,2.614654e-01
1557.560,2.658407e-01
1557.580,2.640322e-01
1557.600,2.551281e-01
1557.620,2.636853e-01
1557.640,2.671813e-01
1557.660,2.680892e-01
1557.680,2.683777e-01
1557.700,2.684294e-01
1557.720,2.686146e-01
1557.740,2.670259e-01
1557.760,2.681650e-01
1557.780,2.686843e-01
1557.800,2.684629e-01
1557.820,2.664510e-01
1557.840,2.652757e-01
1557.860,2.682161e-01
1557.880,2.685849e-01
1557.900,2.686064e-01
1557.920,2.680230e-01
1557.940,2.684283e-01
1557.960,2.686146e-01
1557.980,2.677259e-01
1558.000,2.664239e-01
1558.020,2.654179e-01
1558.040,2.632431e-01
1558.060,2.614021e-01
1558.080,2.669286e-01
1558.100,2.685474e-01
1558.120,2.685566e-01
1558.140,2.685450e-01
1558.160,2.683568e-01
1558.180,2.673474e-01
1558.200,2.679650e-01
1558.220,2.684822e-01
1558.240,2.684200e-01
1558.260,2.670830e-01
1558.280,2.679588e-01
1558.300,2.677075e-01
1558.320,2.629948e-01
1558.340,2.586334e-01
1558.360,2.661855e-01
1558.380,2.680975e-01
1558.400,2.683140e-01
1558.420,2.682954e-01
1558.440,2.679392e-01
1558.460,2.673592e-01
1558.480,2.671145e-01
1558.500,2.627529e-01
1558.520,2.621953e-01
1558.540,2.665152e-01
1558.560,2.665841e-01
1558.580,2.667586e-01
1558.600,2.674473e-01
1558.620,2.675591e-01
1558.640,2.675661e-01
1558.660,2.678466e-01
1558.680,2.680958e-01
1558.700,2.681898e-01
1558.720,2.682208e-01
1558.740,2.682318e-01
1558.760,2.682345e-01
1558.780,2.682346e-01
1558.800,2.682323e-01
1558.820,2.682201e-01
1558.840,2.669798e-01
1558.860,2.666124e-01
1558.880,2.681916e-01
1558.900,2.681974e-01
1558.920,2.681888e-01
1558.940,2.681776e-01
1558.960,2.679520e-01
1558.980,2.681071e-01
1559.000,2.681357e-01
1559.020,2.681153e-01
1559.040,2.680626e-01
1559.060,2.676011e-01
1559.080,2.678006e-01
1559.100,2.678304e-01
1559.120,2.671409e-01
1559.140,2.672620e-01
1559.160,2.655433e-01
1559.180,2.637581e-01
1559.200,2.634232e-01
1559.220,2.535224e-01
1559.240,2.116594e-01
1559.260,2.007719e-01
1559.280,2.487140e-01
1559.300,2.623022e-01
1559.320,2.654331e-01
1559.340,2.662886e-01
1559.360,2.662992e-01
1559.380,2.654766e-01
1559.400,2.619616e-01
1559.420,2.445961e-01
1559.440,2.366724e-01
1559.460,2.572836e-01
1559.480,2.601251e-01
1559.500,2.565755e-01
1559.520,2.521341e-01
1559.540,2.343422e-01
1559.560,1.934706e-01
1559.580,1.591303e-01
1559.600,2.112858e-01
1559.620,2.436420e-01
1559.640,2.552324e-01
1559.660,2.603777e-01
1559.680,2.630416e-01
1559.700,2.645220e-01
1559.720,2.652996e-01
1559.740,2.654205e-01
1559.760,2.640261e-01
1559.780,2.564363e-01
1559.800,2.455997e-01
1559.820,2.572846e-01
1559.840,2.648816e-01
1559.860,2.665013e-01
1559.880,2.611282e-01
1559.900,2.571261e-01
1559.920,2.629491e-01
1559.940,2.674581e-01
1559.960,2.676226e-01
1559.980,2.676249e-01
1560.000,2.664442e-01
1560.020,2.662015e-01
1560.040,2.674966e-01
1560.060,2.676665e-01
1560.080,2.672677e-01
1560.100,2.668387e-01
1560.120,2.676510e-01
1560.140,2.676541e-01
1560.160,2.676484e-01
1560.180,2.675951e-01
1560.200,2.659396e-01
1560.220,2.675513e-01
1560.240,2.675533e-01
1560.260,2.673678e-01
1560.280,2.662924e-01
1560.300,2.583020e-01
1560.320,2.507847e-01
1560.340,2.627636e-01
1560.360,2.666800e-01
1560.380,2.674303e-01
1560.400,2.675114e-01
1560.420,2.675252e-01
1560.440,2.675248e-01
1560.460,2.675164e-01
1560.480,2.675053e-01
1560.500,2.674915e-01
1560.520,2.674751e-01
1560.540,2.674581e-01
1560.560,2.674357e-01
1560.580,2.674079e-01
1560.600,2.673722e-01
1560.620,2.673230e-01
1560.640,2.672586e-01
1560.660,2.670905e-01
1560.680,2.665250e-01
1560.700,2.643805e-01
1560.720,2.628838e-01
1560.740,2.656207e-01
1560.760,2.648332e-01
1560.780,2.626486e-01
1560.800,2.573140e-01
1560.820,2.402873e-01
1560.840,1.892986e-01
1560.860,1.902011e-01
1560.880,2.406833e-01
1560.900,2.572926e-01
1560.920,2.623328e-01
1560.940,2.634261e-01
1560.960,2.620747e-01
1560.980,2.468631e-01
1561.000,2.316097e-01
1561.020,2.572543e-01
1561.040,2.651271e-01
1561.060,2.665303e-01
1561.080,2.667125e-01
1561.100,2.657724e-01
1561.120,2.669198e-01
1561.140,2.662213e-01
1561.160,2.661046e-01
1561.180,2.671619e-01
1561.200,2.671800e-01
1561.220,2.671742e-01
1561.240,2.669396e-01
1561.260,2.662525e-01
1561.280,2.665000e-01
1561.300,2.671485e-01
1561.320,2.670930e-01
1561.340,2.641178e-01
1561.360,2.647457e-01
1561.380,2.670673e-01
1561.400,2.670548e-01
1561.420,2.669963e-01
1561.440,2.668912e-01
1561.460,2.666614e-01
1561.480,2.660643e-01
1561.500,2.639693e-01
1561.520,2.530154e-01
1561.540,2.244716e-01
1561.560,2.486464e-01
1561.580,2.630992e-01
1561.600,2.654949e-01
1561.620,2.655034e-01
1561.640,2.663377e-01
1561.660,2.662003e-01
1561.680,2.657286e-01
1561.700,2.659618e-01
1561.720,2.659392e-01
1561.740,2.648494e-01
1561.760,2.590363e-01
1561.780,2.307204e-01
1561.800,2.286689e-01
1561.820,2.459575e-01
1561.840,2.358861e-01
1561.860,2.557049e-01
1561.880,2.638463e-01
1561.900,2.656632e-01
1561.920,2.653294e-01
1561.940,2.626732e-01
1561.960,2.633332e-01
1561.980,2.661085e-01
1562.000,2.667320e-01
1562.020,2.667627e-01
1562.040,2.667587e-01
1562.060,2.667457e-01
1562.080,2.667260e-01
1562.100,2.666772e-01
1562.120,2.645679e-01
1562.140,2.614756e-01
1562.160,2.660765e-01
1562.180,2.656039e-01
1562.200,2.650906e-01
1562.220,2.661595e-01
1562.240,2.663379e-01
1562.260,2.663518e-01
1562.280,2.663035e-01
1562.300,2.662184e-01
1562.320,2.660939e-01
1562.340,2.659258e-01
1562.360,2.656982e-01
1562.380,2.653864e-01
1562.400,2.649445e-01
1562.420,2.642862e-01
1562.440,2.632094e-01
1562.460,2.613865e-01
1562.480,2.607533e-01
1562.500,2.586166e-01
1562.520,2.533352e-01
1562.540,2.403777e-01
1562.560,2.201333e-01
1562.580,1.732540e-01
1562.600,1.515328e-01
1562.620,2.097908e-01
1562.640,2.398366e-01
1562.660,2.509784e-01
1562.680,2.557617e-01
1562.700,2.604351e-01
1562.720,2.623179e-01
1562.740,2.635041e-01
1562.760,2.642850e-01
1562.780,2.648100e-01
1562.800,2.651660e-01
1562.820,2.653986e-01
1562.840,2.655277e-01
1562.860,2.655401e-01
1562.880,2.653378e-01
1562.900,2.643997e-01
1562.920,2.643048e-01
1562.940,2.654360e-01
1562.960,2.657803e-01
1562.980,2.659094e-01
1563.000,2.659557e-01
1563.020,2.659095e-01
1563.040,2.653336e-01
1563.060,2.651309e-01
1563.080,2.655841e-01
1563.100,2.653572e-01
1563.120,2.647109e-01
1563.140,2.645564e-01
1563.160,2.652878e-01
1563.180,2.655662e-01
1563.200,2.650566e-01
1563.220,2.638299e-01
1563.240,2.656156e-01
1563.260,2.659386e-01
1563.280,2.659468e-01
1563.300,2.658979e-01
1563.320,2.657802e-01
1563.340,2.651838e-01
1563.360,2.605270e-01
1563.380,2.601954e-01
1563.400,2.617418e-01
1563.420,2.644762e-01
1563.440,2.649980e-01
1563.460,2.649224e-01
1563.480,2.645239e-01
1563.500,2.636987e-01
1563.520,2.618076e-01
1563.540,2.575118e-01
1563.560,2.553293e-01
1563.580,2.443119e-01
1563.600,2.076000e-01
1563.620,1.509487e-01
1563.640,1.932105e-01
1563.660,2.341814e-01
1563.680,2.175434e-01
1563.700,2.155906e-01
1563.720,2.516536e-01
1563.740,2.611638e-01
1563.760,2.634731e-01
1563.780,2.644339e-01
1563.800,2.649560e-01
1563.820,2.652723e-01
1563.840,2.654759e-01
1563.860,2.656132e-01
1563.880,2.657065e-01
1563.900,2.657695e-01
1563.920,2.658129e-01
1563.940,2.658428e-01
1563.960,2.658635e-01
1563.980,2.658769e-01
1564.000,2.658851e-01
1564.020,2.655598e-01
1564.040,2.655086e-01
1564.060,2.655368e-01
1564.080,2.613910e-01
1564.100,2.626809e-01
1564.120,2.657394e-01
1564.140,2.652228e-01
1564.160,2.643842e-01
1564.180,2.619672e-01
1564.200,2.647688e-01
1564.220,2.655173e-01
1564.240,2.643544e-01
1564.260,2.600773e-01
1564.280,2.581111e-01
1564.300,2.613011e-01
1564.320,2.585291e-01
1564.340,2.619536e-01
1564.360,2.603898e-01
1564.380,2.547370e-01
1564.400,2.631163e-01
1564.420,2.653441e-01
1564.440,2.656422e-01
1564.460,2.657015e-01
1564.480,2.657102e-01
1564.500,2.652964e-01
1564.520,2.643590e-01
1564.540,2.655919e-01
1564.560,2.656876e-01
1564.580,2.656793e-01
1564.600,2.656683e-01
1564.620,2.656574e-01
1564.640,2.656437e-01
1564.660,2.656328e-01
1564.680,2.656191e-01
1564.700,2.656029e-01
1564.720,2.655865e-01
1564.740,2.655555e-01
1564.760,2.650779e-01
1564.780,2.649576e-01
1564.800,2.632755e-01
1564.820,2.612829e-01
1564.840,2.640428e-01
1564.860,2.647694e-01
1564.880,2.638425e-01
1564.900,2.601214e-01
1564.920,2.435806e-01
1564.940,2.428208e-01
1564.960,2.569642e-01
1564.980,2.605641e-01
1565.000,2.627602e-01
1565.020,2.640640e-01
1565.040,2.621104e-01
1565.060,2.595806e-01
1565.080,2.647451e-01
1565.100,2.651333e-01
1565.120,2.650212e-01
1565.140,2.641329e-01
1565.160,2.586088e-01
1565.180,2.581139e-01
1565.200,2.634740e-01
1565.220,2.634826e-01
1565.240,2.597245e-01
1565.260,2.351591e-01
1565.280,1.915159e-01
1565.300,2.385062e-01
1565.320,2.584070e-01
1565.340,2.620836e-01
1565.360,2.635205e-01
1565.380,2.642315e-01
1565.400,2.645942e-01
1565.420,2.647929e-01
1565.440,2.649099e-01
1565.460,2.649801e-01
1565.480,2.650228e-01
1565.500,2.650487e-01
1565.520,2.650578e-01
1565.540,2.650502e-01
1565.560,2.650255e-01
1565.580,2.649683e-01
1565.600,2.647952e-01
1565.620,2.639394e-01
1565.640,2.640554e-01
1565.660,2.626795e-01
1565.680,2.576534e-01
1565.700,2.339252e-01
1565.720,2.072243e-01
1565.740,2.457482e-01
1565.760,2.601266e-01
1565.780,2.632871e-01
1565.800,2.642708e-01
1565.820,2.646622e-01
1565.840,2.648394e-01
1565.860,2.649245e-01
1565.880,2.649693e-01
1565.900,2.649894e-01
1565.920,2.649980e-01
1565.940,2.650003e-01
1565.960,2.649975e-01
1565.980,2.649943e-01
1566.000,2.649860e-01
1566.020,2.649789e-01
1566.040,2.649675e-01
1566.060,2.648275e-01
1566.080,2.628227e-01
1566.100,2.613259e-01
1566.120,2.644200e-01
1566.140,2.649039e-01
1566.160,2.649090e-01
1566.180,2.648954e-01
1566.200,2.648844e-01
1566.220,2.648705e-01
1566.240,2.648545e-01
1566.260,2.648383e-01
1566.280,2.647412e-01
1566.300,2.613167e-01
1566.320,2.618380e-01
1566.340,2.638232e-01
1566.360,2.642528e-01
1566.380,2.645125e-01
1566.400,2.638584e-01
1566.420,2.627332e-01
1566.440,2.630494e-01
1566.460,2.624812e-01
1566.480,2.615927e-01
1566.500,2.608769e-01
1566.520,2.625402e-01
1566.540,2.615744e-01
1566.560,2.589841e-01
1566.580,2.518680e-01
1566.600,2.346301e-01
1566.620,1.827949e-01
1566.640,1.796204e-01
1566.660,2.304902e-01
1566.680,2.521099e-01
1566.700,2.587902e-01
1566.720,2.613844e-01
1566.740,2.626118e-01
1566.760,2.616898e-01
1566.780,2.606383e-01
1566.800,2.636621e-01
1566.820,2.640874e-01
1566.840,2.641133e-01
1566.860,2.640113e-01
1566.880,2.636480e-01
1566.900,2.613160e-01
1566.920,2.498607e-01
1566.940,2.319902e-01
1566.960,2.229651e-01
1566.980,2.539202e-01
1567.000,2.618065e-01
1567.020,2.634867e-01
1567.040,2.638783e-01
1567.060,2.633095e-01
1567.080,2.641904e-01
1567.100,2.639920e-01
1567.120,2.631240e-01
1567.140,2.626001e-01
1567.160,2.635132e-01
1567.180,2.641508e-01
1567.200,2.642946e-01
1567.220,2.643153e-01
1567.240,2.643123e-01
1567.260,2.642223e-01
1567.280,2.637524e-01
1567.300,2.642275e-01
1567.320,2.642416e-01
1567.340,2.642002e-01
1567.360,2.641265e-01
1567.380,2.639512e-01
1567.400,2.633804e-01
1567.420,2.604500e-01
1567.440,2.508551e-01
1567.460,2.578664e-01
1567.480,2.620076e-01
1567.500,2.596504e-01
1567.520,2.442264e-01
1567.540,2.444756e-01
1567.560,2.597163e-01
1567.580,2.620229e-01
1567.600,2.581232e-01
1567.620,2.527231e-01
1567.640,2.611242e-01
1567.660,2.631899e-01
1567.680,2.634188e-01
1567.700,2.628721e-01
1567.720,2.589105e-01
1567.740,2.421818e-01
1567.760,2.499659e-01
1567.780,2.565589e-01
1567.800,2.575091e-01
1567.820,2.586523e-01
1567.840,2.602420e-01
1567.860,2.610842e-01
1567.880,2.581747e-01
1567.900,2.514645e-01
1567.920,2.530296e-01
1567.940,2.593674e-01
1567.960,2.618248e-01
1567.980,2.626686e-01
1568.000,2.629851e-01
1568.020,2.630425e-01
1568.040,2.628282e-01
1568.060,2.611463e-01
1568.080,2.476264e-01
1568.100,2.486838e-01
1568.120,2.446971e-01
1568.140,2.383336e-01
1568.160,2.292972e-01
1568.180,1.854119e-01
